student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec
S029,018,S029_018.wav,S029_018_mel.npy,රයිට් සහෝදරයන්ගේ පියා ඔවුන් පුංචිකාලයේ දී කඩදාසි සහ රබර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය,රය්ට් සහෝදරයක්න්ගේ පියා ඕකුච්චි කාලයේදී කනදාති සහ රබල් පටිවලින් සෙල්ලන්මහස් ජානා තනා දුන්නේ ය.,0.8,0.1852,1,2,long,11.955,10.848,2,0.24,0.1272,0.001564,7.467
S029,019,S029_019.wav,S029_019_mel.npy,පසු කලෙක ඔවුහු බයිසිකල් වැඩ වැඩපොළක් ඇරඹූහ,පසු කාලෙක ඔහු බැසිකල් වැඩපුලක් කරමු,0.8571,0.3611,2,2,long,4.615,4.032,1,0.288,0.1145,0.003126,8.929
S029,020,S029_020.wav,S029_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,දැන් හැමෝම වාට්‍රී,0.3333,0.3889,2,1,short,1.929,1.664,0,0.0,0.1071,0.00419,10.817
S029,021,S029_021.wav,S029_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,අපි ලග දවසේ තවත්සෙන්ලමක් කරමු.,0.5,0.1154,1,2,long,4.086,3.584,0,0.0,0.1504,0.003384,7.254
S029,022,S029_022.wav,S029_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,මේ සිහිං අප ඉන්නතේ දේදි දොක්ක සිහිල නම් නොවේ,0.5556,0.303,1,2,long,6.393,5.152,3,0.245,0.1349,0.001325,6.405
S029,023,S029_023.wav,S029_023_mel.npy,ඇගේ ගම ගිංතොට ය,එගේ ගම කින්තුටය,0.75,0.4167,2,2,short,2.913,2.241,1,0.352,0.1341,0.001581,5.355
S029,024,S029_024.wav,S029_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුංචි දැරිය ඇගේ පියොතම වැඩිහිටි නෑදෑයා ගැන පසු කාලක එසේ කීවාය.,0.1667,0.1091,1,1,long,9.571,8.547,2,0.48,0.1521,0.001844,6.435
S029,025,S029_025.wav,S029_025_mel.npy,පින්තූර මගින් කතා කීම ඈත කාලයේ සිට පැවත එන ක්‍රමයකි,පින්තූර මගින් කතාකීම ඇත.කාලයේ සිට පැවැත්ත එන ක්‍රමය.,0.6,0.1429,1,2,long,7.781,6.592,2,0.448,0.1586,0.001875,6.371
S029,026,S029_026.wav,S029_026_mel.npy,මකුළුවා තණ බිස්සේ හැංගුනා,මකුළුවා තන මිස්සේ හැන්යුණා.,0.5,0.1818,1,2,short,2.762,2.602,0,0.0,0.1242,0.001844,8.456
S029,027,S029_027.wav,S029_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එළියේ ලක්සනි ගෑන්ලමික් හිට ගෙන හිටියක්,0.8333,0.2941,1,2,long,3.972,3.62,1,0.256,0.1583,0.001648,9.392
S029,028,S029_028.wav,S029_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,අතර මඟති ඉතාම භයානක දෙයක් සිදුවම,0.6,0.2069,1,2,short,4.388,3.876,0,0.0,0.1431,0.002821,7.481
S029,029,S029_029.wav,S029_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,සර්පයා මහා විසාලීට කටවැරියක්,0.6,0.2609,1,2,short,3.897,3.296,1,0.352,0.1588,0.002968,6.978
S029,030,S029_030.wav,S029_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,ටිකක් හිතලා බලන්නොත්,0.3333,0.1765,1,1,short,2.156,1.984,0,0.0,0.1196,0.003782,8.569
S029,031,S029_031.wav,S029_031_mel.npy,තනියෙන් ලියන්න,තනින් ලියන්,1.0,0.2308,1,2,short,1.513,1.344,0,0.0,0.1169,0.005534,9.673
S029,032,S029_032.wav,S029_032_mel.npy,පස්වැනි ගුණාංගය,පස්ටිනි ගුණන්ගේ,1.0,0.3571,2,2,short,1.778,1.472,0,0.0,0.1271,0.006588,9.511
S029,033,S029_033.wav,S029_033_mel.npy,බරණැස් නුවර සිටුවරයෙක් වාසය කළේය,බණ නැස් මුවර සිට්පූරයාගේ වාත්තේ කළේ,1.0,0.4643,2,2,short,5.107,4.128,2,0.256,0.1465,0.001689,6.783
S029,034,S029_034.wav,S029_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නායක සිටුතුමා මෙසේ පිළිතුර දුන්නේ,1.0,0.2222,1,2,short,4.237,3.648,1,0.224,0.1204,0.003417,7.401
S029,035,S029_035.wav,S029_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තේරවිලි වර්ග කිහිපයක් තිබේ.,0.0,0.0,0,0,short,2.762,2.698,0,0.0,0.1151,0.003731,8.526
S029,036,S029_036.wav,S029_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සියා කතන්දර කීමට සමතෙන්,0.4,0.1304,1,1,short,4.161,3.776,0,0.0,0.1553,0.00433,6.091
S029,037,S029_037.wav,S029_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,මේ අය අතර මගරි අම්බලමක නතර වුණා.,0.3333,0.08,0,1,long,4.351,3.679,2,0.256,0.136,0.001697,6.796
S029,038,S029_038.wav,S029_038_mel.npy,හරි අපූරු කතාවක්,අරිඅපු එහු කතාවන්,1.0,0.3571,2,2,short,2.005,1.632,1,0.192,0.1043,0.001704,8.578
S029,039,S029_039.wav,S029_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කටුස්සාගේ කරේ රත්තරම් මැන්දා වගේ,0.6,0.1667,1,2,short,3.405,3.072,0,0.0,0.1343,0.001891,9.766
S029,040,S029_040.wav,S029_040_mel.npy,මුල් ගුරුතුමා කීවේය,මුල් ගුරුතුමා කීවිය,0.3333,0.0588,0,1,short,2.648,2.104,0,0.0,0.1095,0.004544,8.079
S029,041,S029_041.wav,S029_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද පුස්ත කාලේ පන්තියක් කරම්,0.75,0.0909,0,2,short,3.198,2.752,0,0.0,0.1266,0.004328,7.994
S029,042,S029_042.wav,S029_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල්පර්යක ඇලී ජීවත් වුනෙන්,0.4,0.1304,1,1,short,4.464,3.904,2,0.192,0.1278,0.001868,5.891
S029,043,S029_043.wav,S029_043_mel.npy,බෙලි කටුව කතා කරයි,බෙනි කටුව කතා කරයි.,0.25,0.0667,0,1,short,2.383,2.08,1,0.224,0.1218,0.001818,7.212
S029,044,S029_044.wav,S029_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සති අන්තේ නිවාඩුවට බින්දුලා ගමීගියා,0.5,0.1,0,2,long,5.826,5.442,0,0.0,0.1257,0.001665,5.513
S029,045,S029_045.wav,S029_045_mel.npy,මොනවාද ඒවායේ නම්,මොනවද ඒවයේ නම්,0.6667,0.1429,1,2,short,1.967,1.792,0,0.0,0.1251,0.002718,7.812
S029,046,S029_046.wav,S029_046_mel.npy,නංගි උත්තර දුන්නා,නංයිය උත්තරෙන දුන්නක්,1.0,0.4,2,2,short,1.589,1.504,0,0.0,0.0899,0.007627,9.973
S029,047,S029_047.wav,S029_047_mel.npy,පාර කියන අත්තම්මා,පාර්ය කියනාතම්,1.0,0.4667,2,2,short,2.535,2.176,0,0.0,0.1218,0.002692,6.893
S029,048,S029_048.wav,S029_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ කැප වීම බුදු බුදුමාකාරය,1.0,0.25,1,2,short,5.334,4.512,1,0.192,0.1414,0.001748,4.433
S029,049,S029_049.wav,S029_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය පිරීම,0.1667,0.0303,0,1,long,4.548,4.096,0,0.0,0.128,0.003085,8.057
S029,050,S029_050.wav,S029_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි මේ වන විට පැය දොළහක් වැඩු කර පැය දොළහක් විවේක ගත්තක්,0.1667,0.0698,0,1,long,6.999,5.696,2,0.48,0.1333,0.002139,7.549
S029,051,S029_051.wav,S029_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අප කවුරුත් පුදුමයට පත් කරමින් එට පණ ආව,0.5714,0.0625,0,2,long,5.296,4.544,1,0.224,0.112,0.002311,7.042
S029,052,S029_052.wav,S029_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගන්තවත් පුස්පයො අපගේ සොහොරියෝ ය.,1.0,0.1613,1,2,short,7.301,5.984,1,0.448,0.1329,0.002805,5.18
S029,053,S029_053.wav,S029_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගංගාවූ අපගේ සොහොරිස් සොහොයුරෝ වෙති,0.5,0.4091,2,2,short,6.053,4.928,2,0.288,0.1147,0.003297,4.464
S029,054,S029_054.wav,S029_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නංගී මට නොදී කිසිවක් නොක්කවනවා ඇතැයි මට සිටේ,0.25,0.1176,1,1,long,5.256,4.968,0,0.0,0.1127,0.001444,6.844
S029,055,S029_055.wav,S029_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,නංගී ඉදේ පාදරීම නැගිටි,1.0,0.36,2,2,short,3.253,2.976,0,0.0,0.1281,0.003608,8.401
S029,056,S029_056.wav,S029_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,ඇදල් ඈත් මා ගෙදර යන මිට අසුනු ඇත.,0.5714,0.4444,2,2,long,5.41,4.704,1,0.352,0.1382,0.001656,3.827
S029,057,S029_057.wav,S029_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,ගොවි දෙන සගහා භාවිතාවන උපකරන එකින් එක විස්තර කරද්දී ළමයි ස්සාවදානව අතා සිටිහ.,0.5385,0.129,1,2,long,10.895,9.504,4,0.216,0.1211,0.002091,6.524
S029,058,S029_058.wav,S029_058_mel.npy,ළමයි පොල්තෙල් හිඳීමට භාවිත කරන සෙක්කුව අසලට රැස් වූහ,ළමයි පොර්සේල් කිදීමට භාවිතා කරන සේරුකු අතලට රැස්වූහ.,0.7778,0.25,1,2,long,6.62,5.948,0,0.0,0.1176,0.00225,7.397
S029,059,S029_059.wav,S029_059_mel.npy,ඒ ගොල්ලන්ට අලුත් ක්‍රමයක් හොයා ගන්න වෙනවා,ඒ ගොල්ඩොන්ට අලු ක්‍රමියක් කොයාගන්න වෙනවා.,0.7143,0.1714,1,2,long,3.79,3.136,1,0.288,0.111,0.003597,11.161
S029,060,S029_060.wav,S029_060_mel.npy,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙන හිටියා,බොහෝ දෙනෙමා මම එන තුරු බලාගෙන හිපියක්,0.7143,0.1667,1,2,long,5.258,4.81,2,0.208,0.1181,0.002259,6.236
S029,061,S029_061.wav,S029_061_mel.npy,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා,මට ආරංකිවෙනා රජතුමාගේ ගෘහාව උලග අනතුරක් කියල,0.625,0.1579,1,2,long,6.204,5.564,1,0.576,0.1366,0.002147,6.829
S029,062,S029_062.wav,S029_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,හැය අටකට පසු ඔවුන්ටෙ ප්‍රියාපත්සලන හඩක් ඇසි,0.75,0.2286,1,2,long,4.729,4.448,0,0.0,0.1314,0.002702,7.869
S029,063,S029_063.wav,S029_063_mel.npy,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රම තියෙනවා,මිනිසුන්ගෙන විස්තර දැනගන්න බොහෝ ක්‍රමතියෙනවා.,0.5714,0.025,0,2,long,5.866,5.13,2,0.272,0.112,0.002112,7.797
S029,064,S029_064.wav,S029_064_mel.npy,ඔබට දින හතරක් දෙමි,ඔබට දින හතරක් දෙමි,0.0,0.0,0,0,short,2.8,2.48,1,0.32,0.1138,0.002818,6.05
S029,065,S029_065.wav,S029_065_mel.npy,ඇදුරුතුමා බෙහෙවින් සතුටට පත් විය,ඇදුරු තුමා බෙහෙවින් සතුටට පත් විය.,0.4,0.0,0,1,short,3.556,3.328,0,0.0,0.1066,0.002144,8.413
S029,066,S029_066.wav,S029_066_mel.npy,ඔබට පේන්නේ කුමක්දැයි මම ඇසුවෙමි,ඔබට පේන්නේ කුමක්දැයි මම සුවෙන්,0.2,0.1111,1,1,short,3.632,3.296,0,0.0,0.1398,0.002765,8.192
S029,067,S029_067.wav,S029_067_mel.npy,මෙතැන තමයි හොඳම තැන,මෙතෙන තමයි හොදම තැන,0.5,0.125,1,2,short,2.459,2.24,0,0.0,0.1249,0.001809,7.143
S029,068,S029_068.wav,S029_068_mel.npy,ඇය කාචය සකස් කර නැවත බැලූවාය,ඇය කාචය සකස්කර නැවත මෙලුව,0.5,0.2174,1,2,long,3.967,2.912,0,0.0,0.1456,0.001938,7.898
S030,001,S030_001.wav,S030_001_mel.npy,යාළුවෝ හැමදෙනාම නිදහස් උත්සවය බැලුවා,යාළුවෝ හැමදෙනාම විදා තෘත්ත්වය බැලුවා,0.4,0.2188,1,1,short,3.152,3.056,0,0.0,0.0972,0.002963,10.471
S030,002,S030_002.wav,S030_002_mel.npy,කවිඳු යාළුවොත් එක්ක මිදුලේ සෙල්ලම් කරමින් සිටියා,කවිදුයාලුවොත් එක්ක මුදුල්වේ සෙල්ලම් කරමින් චිතියක්.,0.5714,0.1905,1,2,long,3.75,3.52,1,0.192,0.0868,0.003392,11.932
S030,003,S030_003.wav,S030_003_mel.npy,අපේ රටේ නිදහස් උත්සවය,අපේ රටේ නිදහත් උත්සවය,0.25,0.0556,0,1,short,2.065,1.873,0,0.0,0.0878,0.004492,9.609
S030,004,S030_004.wav,S030_004_mel.npy,මම කෝෂය ඇතුලේ සති දෙකක් විතර හිටියා,මම කෝෂය ඇපුලේ සති දෙකක් පිතර හිකියා.,0.4286,0.1034,1,2,long,2.88,2.784,0,0.0,0.104,0.003604,10.415
S030,005,S030_005.wav,S030_005_mel.npy,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ,එපොත් කියවීමෙන් මිනිසා සම්පූර්ණවේ,0.6,0.0345,0,2,short,2.663,2.56,0,0.0,0.0777,0.004999,11.328
