student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec,cluster_label,length_class_enc
S040,4,S040_004.wav,S040_004_mel.npy,මම කෝෂය ඇතුලේ සති දෙකක් විතර හිටියා,මුනුකෝෂයේ ඇතුළේ සති දෙකා විතර හිටි යාප්,0.7143,0.2759,1,2,long,3.456,3.232,1,0.224,0.0964,0.00446,8.973,2,1
S040,5,S040_005.wav,S040_005_mel.npy,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ,පොචියමේත් සා සම්පූර්ණවේ,1.0,0.3793,2,2,short,2.944,2.816,0,0.0,0.0822,0.005966,10.298,2,0
S040,6,S040_006.wav,S040_006_mel.npy,මුහුද හරිම ලස්සනයි,මී දහත් රසන,1.0,0.6875,2,2,short,1.963,1.856,0,0.0,0.1031,0.00583,8.621,2,0
S040,7,S040_007.wav,S040_007_mel.npy,හැමෝම එකට අත් අල්ලා ගන්න,අපි හැමෝමා එකට අචල්ලා ගන්නස්,1.0,0.45,2,2,short,3.797,3.509,1,0.16,0.0696,0.009526,5.699,2,0
S040,8,S040_008.wav,S040_008_mel.npy,මම එහෙනම් නාගෙන එන්නම්,මම එසෙනම් නාගෙර එන්නක්,0.75,0.1579,1,2,short,2.475,2.272,0,0.0,0.0495,0.005048,8.363,2,0
S040,9,S040_009.wav,S040_009_mel.npy,අපි අද පොල් කැඩුවා,අපි අද පොල්ක් හැඩුවල්,0.5,0.2667,1,2,short,1.92,1.696,0,0.0,0.0671,0.003761,8.844,2,0
S040,10,S040_010.wav,S040_010_mel.npy,"ඇයි හිනා වෙන්නේ, මට රජ වෙන්න බැරිද",ඇයි හිනා රෙන්නේ මට රජ බැරිද,0.2857,0.2222,1,1,long,3.392,3.168,1,0.16,0.0717,0.003573,8.838,2,1
S040,11,S040_011.wav,S040_011_mel.npy,දුව සටහන් පොතේ මොනවාද ලියා ගත්තේ,දුව සටහන් පොතේ මොනවාද ලියාගත්තෙ,0.3333,0.037,0,1,long,3.883,3.648,0,0.0,0.075,0.005275,7.401,2,1
S040,12,S040_012.wav,S040_012_mel.npy,ඉතින් මෙච්චර පරක්කු වුනේ ඇයි,එතින්නේ චර පරාකූනේ ඇයි,0.8,0.4167,2,2,short,2.517,2.421,0,0.0,0.067,0.00359,9.912,2,0
S040,13,S040_013.wav,S040_013_mel.npy,දවසක් අම්මා අශ්ව පැටියාගෙන් උදව්වක් ඉල්ලුවා,දවසක්ස් මා අශ්‍ය පැටියක්ගෙන් උදව්වක් කිල්වා.,0.8333,0.2632,1,2,long,4.011,3.936,0,0.0,0.09,0.004875,9.654,2,1
S040,14,S040_014.wav,S040_014_mel.npy,ඔය ගඟ හරි ගැඹුරුයි,ඔය ගම්ග හරි ලැපුතුයි.,0.5,0.4,2,2,short,2.069,1.792,0,0.0,0.0801,0.007662,8.371,2,0
S040,15,S040_015.wav,S040_015_mel.npy,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා අම්මා පුදුම වුනා,අශ්ව පැටියා එක්ක්න් ගෙදර එනවා දැකල අම්බා පුත්ව්නා,0.5556,0.2222,1,2,long,5.397,4.693,1,0.16,0.0957,0.002585,9.588,2,1
S040,16,S040_016.wav,S040_016_mel.npy,"සිටුතුමනි, අපට අනුකම්පා කරනු මැනවි",සිටුතුමනි අප අනුකම්පා කර්නවේ,0.6,0.2069,1,2,short,3.435,3.243,1,0.16,0.0817,0.003631,9.252,2,0
S040,17,S040_017.wav,S040_017_mel.npy,බරෙන් වැඩි වන්නේ ගසක මුල කොටසද,බරෙන් වැඩි වන්නේ කසෙක මුල කොටසද,0.1667,0.08,0,1,long,3.499,3.36,0,0.0,0.075,0.003661,7.44,2,1
S040,18,S040_018.wav,S040_018_mel.npy,රයිට් සහෝදරයන්ගේ පියා ඔවුන් පුංචිකාලයේ දී කඩදාසි සහ රබර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය,රයිට් සයෝදරයා පිය උන් කාලයේදී කඩගා සිසහ රබට් පටිවලිල් සෙළියන් අහස්යක් මතනාදුන් නේ.,0.9333,0.2963,1,2,long,9.664,8.832,2,0.16,0.0901,0.00157,9.171,2,1
S040,19,S040_019.wav,S040_019_mel.npy,පසු කලෙක ඔවුහු බයිසිකල් වැඩ වැඩපොළක් ඇරඹූහ,පසුකාට් ඔහු බ්‍රිසිකල් වැඩපොළ කැත්ස් පුහො,1.0,0.5,2,2,long,4.523,4.192,1,0.192,0.1025,0.002597,8.588,2,1
S040,20,S040_020.wav,S040_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,දැන් වාඩි වෙන්න,0.6667,0.2778,1,2,short,1.899,1.824,0,0.0,0.057,0.00312,9.868,2,0
S040,21,S040_021.wav,S040_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,අපි ඊලගද අවශේ සෙල්ලමක් කරමු.,0.5,0.2692,1,2,long,2.795,2.656,0,0.0,0.0894,0.00342,9.789,2,1
S040,22,S040_022.wav,S040_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,නේ සිහින අප නින්දෙන්දී දකෙන සිහින නම් නෝවේ.,0.5556,0.1818,1,2,long,6.016,5.248,2,0.224,0.0788,0.005741,6.288,2,1
S040,23,S040_023.wav,S040_023_mel.npy,ඇගේ ගම ගිංතොට ය,ඇදේ ගම ගින් තොටය.,0.75,0.25,1,2,short,2.944,2.656,1,0.192,0.0831,0.004123,4.518,2,0
S040,24,S040_024.wav,S040_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුංචි දැරිය ඇගෙ ප්‍රිතුම වැඩිහිට් නෑද යා ගැන පසු කාලක ඇසේ කියාය.,0.6667,0.1818,1,2,long,7.851,7.115,1,0.256,0.0761,0.003135,7.73,2,1
S040,25,S040_025.wav,S040_025_mel.npy,පින්තූර මගින් කතා කීම ඈත කාලයේ සිට පැවත එන ක්‍රමයකි,"පින්තූර මගින් කතා කීම, ඈත කාලයේ සිට පැවැත එන ක්‍රමයකින්",0.2,0.0714,0,1,long,6.08,5.6,1,0.448,0.0775,0.004575,7.5,2,1
S040,26,S040_026.wav,S040_026_mel.npy,මකුළුවා තණ බිස්සේ හැංගුනා,මකුළුවා තම බිසේ හැක්ට්,0.75,0.3636,2,2,short,2.368,2.24,0,0.0,0.1087,0.007398,9.821,2,0
S040,27,S040_027.wav,S040_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එළියෙලස්සන ගෑනු ලමේක් හිටගෙන හිටියා,0.6667,0.1765,1,2,long,3.371,3.307,0,0.0,0.0752,0.007112,10.282,2,1
S040,28,S040_028.wav,S040_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,අතර මග ඉතා භයානක දෙයක් සිදු,0.8,0.2414,1,2,short,3.371,3.232,0,0.0,0.1001,0.001878,8.973,2,0
S040,29,S040_029.wav,S040_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,සත්පේයා මහා විශාල ලෙට කට ඇරියාට,0.8,0.1739,1,2,short,4.117,3.701,1,0.256,0.1069,0.007696,6.214,2,0
S040,30,S040_030.wav,S040_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,ටිකක් කිතයා බලන්නකො,0.6667,0.1765,1,2,short,1.984,1.952,0,0.0,0.0699,0.002575,8.709,2,0
S040,31,S040_031.wav,S040_031_mel.npy,තනියෙන් ලියන්න,තනේ තනිඑංගෙ යන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න ප්‍රන්න,1.0,1.0,2,2,short,2.176,1.792,1,0.256,0.0562,0.004428,7.254,2,0
S040,32,S040_032.wav,S040_032_mel.npy,පස්වැනි ගුණාංගය,පස්සන ගුණා,1.0,0.4286,2,2,short,1.216,1.184,0,0.0,0.0611,0.00338,11.824,2,0
S040,34,S040_034.wav,S040_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නායික සිටුතුමා මෙසේ පිළිසර දුන්නේ,1.0,0.3333,1,2,short,3.499,3.392,0,0.0,0.096,0.005158,7.96,2,0
S040,35,S040_035.wav,S040_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තෙනර වෙරුවර්ක කීපයක් තිබේ.,0.75,0.3913,2,2,short,2.603,2.4,0,0.0,0.0691,0.003047,9.583,2,0
S040,36,S040_036.wav,S040_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සිෂ් කතන්දර කීමර සමතකි.,0.6,0.2174,1,2,short,2.923,2.795,0,0.0,0.1262,0.002274,8.23,2,0
S040,37,S040_037.wav,S040_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,ඒ මේ අය අතරමාදී අම්බලා නතර උනා.,0.6667,0.24,1,2,long,3.968,3.648,0,0.0,0.0668,0.004719,6.853,2,1
S040,38,S040_038.wav,S040_038_mel.npy,හරි අපූරු කතාවක්,හරි අපෝරු කතා,0.6667,0.2857,1,2,short,1.835,1.664,0,0.0,0.1026,0.004383,8.413,2,0
S040,39,S040_039.wav,S040_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කටුස්සාගේ කරේ රත්තරම් බැන්දාවාගේ,0.6,0.1667,1,2,short,3.477,3.328,0,0.0,0.1023,0.003667,9.014,2,0
S040,40,S040_040.wav,S040_040_mel.npy,මුල් ගුරුතුමා කීවේය,මුල් ගුරුතුමා කීවේය.,0.0,0.0,0,0,short,2.731,2.304,0,0.0,0.0689,0.002402,7.378,2,0
S040,41,S040_041.wav,S040_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,බද පුස්තකාල පන්තේහක් කරමුත්,0.75,0.2273,1,2,short,2.773,2.688,0,0.0,0.0761,0.005583,8.185,2,0
S040,42,S040_042.wav,S040_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල් පරයක ඇලී ජීවල් තුනෙමෙන්,0.8,0.2174,1,2,short,4.757,4.213,1,0.288,0.0703,0.00383,5.459,2,0
S040,43,S040_043.wav,S040_043_mel.npy,බෙලි කටුව කතා කරයි,බෙල් කටවල් කතා කරයි.,0.5,0.2667,1,2,short,2.24,2.048,0,0.0,0.0725,0.005512,7.324,2,0
S040,44,S040_044.wav,S040_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සතිය අන්තය නියාඩුව බෙන්දූලා ගමේ ගියායම,0.8333,0.3333,1,2,long,5.312,4.832,1,0.48,0.0885,0.002247,6.209,2,1
S040,45,S040_045.wav,S040_045_mel.npy,මොනවාද ඒවායේ නම්,මන වචේ ඒවායේ නම්,0.6667,0.2143,1,2,short,3.349,2.752,1,0.544,0.0684,0.00507,5.087,2,0
S040,46,S040_046.wav,S040_046_mel.npy,නංගි උත්තර දුන්නා,නංගේ උත්තර දුර්ණා,0.6667,0.1333,1,2,short,2.091,1.963,0,0.0,0.0844,0.008183,7.643,2,0
S040,47,S040_047.wav,S040_047_mel.npy,පාර කියන අත්තම්මා,බාර කියන අත්තම්මා,0.3333,0.0667,0,1,short,1.877,1.813,0,0.0,0.0688,0.005175,8.272,2,0
S040,48,S040_048.wav,S040_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ තැපවීම පුත්කාරයේ,0.6667,0.3,1,2,short,2.56,2.368,1,0.16,0.1016,0.005631,8.446,2,0
S040,49,S040_049.wav,S040_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසා පරම යුතු.මිනිසාට සේවය සේවය තිරීමා.,0.6667,0.303,1,2,long,6.443,5.483,1,0.8,0.1237,0.002843,6.019,2,1
S040,50,S040_050.wav,S040_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි මේවනවිට පෑ දොළහක් වැඩකර පෑ දොළහ විවේක ගන්ටා,0.75,0.186,1,2,long,6.507,5.824,2,0.208,0.0835,0.003624,7.383,2,1
S040,51,S040_051.wav,S040_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අප කවුරු පුදුමයට පත්කටමින් ඈට පන ආව,0.4286,0.125,1,2,long,7.275,5.792,1,0.576,0.0786,0.002905,5.525,2,1
S040,52,S040_052.wav,S040_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගත්වත් පුෂ්පයෝ අපගේ සහෝදරියෝ ය.,0.75,0.1935,1,2,short,5.504,4.96,2,0.256,0.1221,0.004939,6.25,2,0
S040,53,S040_053.wav,S040_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගන්ගා හෝ අපගේ සො නොමැති,1.0,0.4545,2,2,short,3.904,3.328,1,0.32,0.0876,0.005038,6.611,2,0
S040,54,S040_054.wav,S040_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නම්ගිට මට නොදී කිසිවා නොකෙනවා ඇතැයි මට සිතේන්,0.5,0.2647,1,2,long,4.992,4.672,1,0.288,0.0796,0.003565,7.277,2,1
S040,55,S040_055.wav,S040_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,උදේ පාන්දරෙන්ම නොටියි,0.75,0.32,1,2,short,3.029,2.592,1,0.16,0.0952,0.005722,9.645,2,0
S040,56,S040_056.wav,S040_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,ඈම ආගගර යන්සිට අසනුන්නත,1.0,0.4444,2,2,long,3.307,2.752,0,0.0,0.0897,0.004821,6.541,2,1
S040,57,S040_057.wav,S040_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,ගොවිතන සදහා භාගිතා වන උපකරන එකින් එක විස්තර කර්දේ ළමාස සාවදානව අසාටිය.,0.5385,0.1774,1,2,long,9.067,7.968,2,0.384,0.0941,0.004131,7.781,2,1
S040,58,S040_058.wav,S040_058_mel.npy,ළමයි පොල්තෙල් හිඳීමට භාවිත කරන සෙක්කුව අසලට රැස් වූහ,ළමයි පොල්ථයල් මට භාවිතා කරන සෙක්වූහ අසල ප්‍රැස්වූහ,0.7778,0.2727,1,2,long,6.123,5.323,2,0.224,0.0931,0.004273,8.267,2,1
S040,59,S040_059.wav,S040_059_mel.npy,ඒ ගොල්ලන්ට අලුත් ක්‍රමයක් හොයා ගන්න වෙනවා,ඒ ගොල්ලොන්ට අලූත් ක්‍රමයා කොයා ගන්න වෙනවා.,0.5714,0.1429,1,2,long,4.139,3.755,1,0.256,0.0765,0.004077,9.322,2,1
S040,60,S040_060.wav,S040_060_mel.npy,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙන හිටියා,බොහෝ දෙනෙක් මම එනතුර බලා සිගෙන හිටියාම,0.4286,0.1333,1,2,long,4.032,3.776,1,0.224,0.0848,0.002107,7.945,2,1
S040,61,S040_061.wav,S040_061_mel.npy,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා,මම ආරත් වුණා රජතුමාගේ ගුහාව අතුරක් අනුතුර කියලා.,0.5,0.3421,1,2,long,5.739,5.195,1,0.448,0.0849,0.003418,7.315,2,1
S040,62,S040_062.wav,S040_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,බෑය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිනීම්,0.25,0.1429,1,1,long,4.651,4.363,1,0.224,0.0879,0.003166,8.023,2,1
