child_id,annotation_id,spacing_std,baseline_std,local_baseline_drift,avg_slant,avg_size_variation,curve_smoothness,loop_roundness,stroke_continuity,stroke_thickness_consistency,density_distribution,character_shape_consistency,character_proportion_variation,upper_lower_balance,character_spacing_variation,word_spacing_variation,contrast_score,blur_score,ink_density,text_visibility_score,word_detection_ratio,spacing_score,alignment_score,slant_score,size_score,curve_score,loop_score,continuity_score,thickness_score,density_score,shape_score,proportion_score,balance_score,character_spacing_score,contrast_quality_score,blur_quality_score,ink_density_score,text_visibility_quality_score,word_detection_score,overall_score,label,teacher_spacing_rating,teacher_alignment_rating,teacher_size_rating,teacher_slant_rating,teacher_curve_rating,teacher_loop_rating,teacher_stroke_continuity_rating,teacher_shape_rating,teacher_proportion_rating,teacher_structural_balance_rating,teacher_character_spacing_rating,teacher_stroke_thickness_rating,teacher_density_rating,teacher_legibility_rating,teacher_overall_rating,teacher_overall_label,teacher_vs_system_score_difference
609,SIN-ANN-0609,0.499059,0.147537,50.952633,8.968635,0.517822,0.093196,0.451998,0.787846,0.308927,353.589765,0.937145,0.329033,0.799073,0.221299,0.529129,28.205646,274.750946,15.86832,119.513493,7.601635,3,4,5,2,2,3,4,4,2,5,3,4,4,2,5,5,5,5,3.66,Good,3,5,4,3,5,5,5,5,4,5,5,5,4,5,4.54,Very Good,0.88
610,SIN-ANN-0610,0.852795,0.471155,93.650347,7.947802,1.485026,0.179064,0.088673,0.220953,0.632266,1274.984713,0.266401,0.744259,0.208064,0.800704,0.79721,18.906647,330.956296,33.532518,56.313874,25.849269,1,1,5,1,1,1,1,2,1,1,1,1,1,1,5,5,3,5,1.96,Below Average,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1.49,Poor,-0.47
611,SIN-ANN-0611,0.479566,0.395288,42.866629,6.861365,0.698103,0.114604,0.375041,0.66865,0.804657,291.882783,0.698283,0.518653,0.686651,0.317674,0.471851,19.904933,208.039896,2,129.629698,20.417282,3,2,5,1,1,2,3,1,3,3,2,3,3,1,5,3,5,5,2.77,Average,4,3,3,5,3,3,4,4,3,4,3,2,3,3,3.49,Average,0.72
612,SIN-ANN-0612,0.577216,0.298984,90.049262,12.940669,0.935831,0.108776,0.306033,0.659855,0.842302,1035.223036,0.316695,0.615338,0.282133,0.573064,0.553368,23.357289,493.468207,19.45192,88.281713,31.121507,2,3,4,1,1,2,3,1,1,1,1,1,1,1,5,5,5,5,2.32,Below Average,2,3,3,1,3,2,2,2,1,1,2,1,2,1,2.11,Below Average,-0.21
613,SIN-ANN-0613,0.558552,0.466578,102.637053,14.772937,1.367921,0.146648,0.22379,0.406022,0.622705,671.726156,0.596614,0.691523,0.381764,0.493934,0.532108,21.694226,574.500776,12.660206,114.590782,17.061061,2,1,4,1,1,1,2,2,1,3,1,1,2,1,5,5,5,5,2.24,Below Average,2,2,1,1,3,2,2,3,1,2,3,2,2,2,1.89,Below Average,-0.35
614,SIN-ANN-0614,0.413311,0.292099,79.665554,0,1.016401,0.095255,0.433692,0.562109,0.393091,498.426149,0.607143,0.453449,0.877579,0.368145,0.397627,35.762383,554.032622,17.626253,20,11.825423,3,3,5,1,2,2,3,3,2,3,2,5,3,3,5,5,1,5,3.06,Average,4,3,4,4,5,3,3,3,4,5,4,4,4,4,4.18,Good,1.12
615,SIN-ANN-0615,0.308198,0.618884,24.02978,9.855013,1.016051,0.083819,0.276163,0.482212,0.532771,787.099466,0.640763,0.427683,0.419572,0.463873,0.277309,24.994391,277.423716,14.693516,136.636836,0.2,4,1,5,1,2,1,2,2,1,3,2,2,2,1,5,5,5,1,2.49,Below Average,3,2,3,4,4,2,2,3,4,2,3,3,3,4,3.01,Average,0.52
616,SIN-ANN-0616,0.07206,0.096767,51.66476,1.549029,0.56234,0.06861,0.511421,0.71129,0.374318,195.359955,0.839894,0.310302,0.743013,0.361185,0.085521,20.041852,370.367533,23.230421,84.738951,32.395119,5,5,5,2,3,3,4,3,4,4,3,4,3,1,5,5,4,5,3.84,Good,5,5,4,5,5,4,4,5,5,5,5,5,4,5,4.83,Very Good,0.99
617,SIN-ANN-0617,0.422838,0.355336,125.962893,11.58699,0.89915,0.09821,0.167463,0.407869,0.556311,1479.940104,0.599847,0.490363,0.415509,0.50467,0.437046,33.036918,448.030108,5.423431,108.588136,24.172157,3,2,5,1,2,1,2,2,1,3,2,2,2,2,5,5,5,5,2.69,Below Average,3,2,2,3,3,2,2,3,2,2,3,3,2,1,2.43,Below Average,-0.26
618,SIN-ANN-0618,0.65946,0.984772,152.482927,19.706895,1.286812,0.179565,0.236641,0.452296,0.696583,1185.300654,0.403508,0.70049,0.517042,0.591564,0.690539,24.13526,263.760192,13.91532,68.188884,8.439638,2,1,4,1,1,1,2,2,1,2,1,2,1,1,5,5,4,5,2.15,Below Average,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1.05,Poor,-1.1
619,SIN-ANN-0619,0.52618,0.469279,97.475576,9.548894,1.385416,0.139008,0.6,0.651649,0.368659,831.641837,0.594186,0.482417,0.310854,0.588563,0.512118,12.100913,13.237556,3.977417,20.125947,3.410243,2,1,5,1,1,4,3,3,1,3,2,1,1,1,1,5,1,4,2.22,Below Average,2,3,2,2,2,5,3,3,2,1,3,4,3,2,3,Average,0.78
620,SIN-ANN-0620,0.845635,0.622637,116.927804,3.126673,1.36795,0.162875,0.176422,0.283621,0.854669,1420.488422,0.357703,0.530746,0.269181,0.627892,0.850074,33.152942,97.567264,18.25306,70.308924,0.2,1,1,5,1,1,1,1,1,1,1,1,1,1,2,3,5,4,1,1.75,Poor,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1.49,Poor,-0.26
621,SIN-ANN-0621,0.318833,0.37066,58.022084,2.885312,0.438787,0.07972,0.448836,0.734811,0.20516,546.110984,0.791927,0.279647,0.80603,0.202414,0.370764,27.788332,114.882371,19.178764,91.329446,43.374564,4,2,5,3,2,2,4,4,1,4,3,4,4,2,3,5,5,5,3.43,Average,4,3,4,4,4,5,5,4,5,4,4,5,4,4,4.49,Good,1.06
622,SIN-ANN-0622,0.519726,0.350794,48.206475,8.126604,1.241958,0.049988,0.471931,0.567836,0.602673,757.375109,0.913879,0.419613,0.405655,0.361864,0.469415,23.059072,162.040458,14.027144,40.945359,3.390743,2,2,5,1,4,3,3,2,1,5,2,2,3,1,4,5,2,4,2.77,Average,2,3,3,4,4,4,3,3,3,2,3,3,3,4,2.95,Average,0.18
623,SIN-ANN-0623,0.567809,0.220277,42.029438,20.030168,1.560306,0.121693,0.334073,0.497646,0.733529,1360.022049,0.770226,0.313648,0.674054,0.473133,0.526933,22.520992,324.593134,34.859064,115.13894,18.635856,2,3,3,1,1,2,2,1,1,4,3,3,2,1,5,5,5,5,2.58,Below Average,3,4,1,1,3,3,3,3,4,4,2,3,2,1,2.66,Average,0.08
624,SIN-ANN-0624,0.219021,0.220943,42.584461,7.53019,0.178169,0.090269,0.363367,0.726956,0.553237,862.746136,0.895148,0.249967,0.912949,0.271085,0.197333,15.927891,74.477329,2,63.088242,10.104639,4,3,5,4,2,2,4,2,1,5,4,5,3,1,2,3,3,5,3.36,Average,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4.37,Good,1.01
625,SIN-ANN-0625,0.043979,0.202921,68.235601,3.316386,0.831369,0.06999,0.553194,0.773163,0.399662,88.238068,0.861469,0.196511,0.963957,0.172305,0.103991,14.458174,30,25.667446,105.632744,56.040174,5,3,5,1,3,3,4,3,5,5,4,5,4,1,1,5,5,5,3.71,Good,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4.97,Very Good,1.26
626,SIN-ANN-0626,0.439486,0.400005,49.674674,5.439872,0.931576,0.14199,0.391756,0.688887,0.302178,447.09162,0.76732,0.304877,0.693414,0.350635,0.446841,26.891153,473.663791,25.835046,96.509886,9.602709,3,2,5,1,1,2,3,4,2,4,3,3,3,2,5,5,5,5,3.09,Average,3,4,3,3,2,4,4,4,4,3,4,5,3,3,3.77,Good,0.68
627,SIN-ANN-0627,0.562984,0.69819,103.878668,12.263509,1.227069,0.196936,0.196835,0.331159,0.724847,1621.224276,0.435594,0.524615,0.356714,0.620053,0.503675,30.189167,269.645074,19.828847,142.830317,10.467899,2,1,4,1,1,1,1,1,1,2,1,1,1,2,5,5,5,5,2.08,Below Average,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1.32,Poor,-0.76
628,SIN-ANN-0628,0.234251,0.531532,169.815507,14.26314,0.377767,0.1014,0.465037,0.399357,0.820362,360.294797,0.619242,0.338228,0.695639,0.280908,0.275943,26.244369,349.842517,19.024696,96.394633,16.078947,4,1,4,3,1,3,1,1,2,3,3,3,3,2,5,5,5,5,2.93,Average,4,2,4,4,3,4,2,2,3,4,4,2,4,2,2.99,Average,0.06
629,SIN-ANN-0629,0.482952,0.732544,113.640732,15.960634,1.582548,0.090514,0.293765,0.583664,0.54732,702.571994,0.709281,0.627367,0.802104,0.290182,0.392666,18.2862,319.037284,2.668751,87.165936,0.2,3,1,4,1,2,1,3,2,1,4,1,4,3,1,5,4,5,1,2.48,Below Average,2,2,2,2,3,3,3,3,2,4,4,4,3,2,3.09,Average,0.61
630,SIN-ANN-0630,0.398692,0.204709,0,7.912924,0.700076,0.112639,0.384226,0.541977,0.403258,725.850652,0.488606,0.403449,0.618667,0.559301,0.464712,21.802215,41.309044,11.070505,28.439015,2.495327,3,3,5,1,1,2,2,3,1,2,2,3,1,1,1,5,1,3,2.34,Below Average,3,4,3,3,4,4,3,3,4,2,2,3,3,3,3.36,Average,1.02
631,SIN-ANN-0631,0,0.007339,73.718603,1.268921,0.488473,0.100236,0.514467,0.723684,0.383251,25,0.857137,0.444017,0.90499,0.329136,0.062782,18.21473,791.171814,11.508079,142.011356,34.699068,5,5,5,2,1,3,4,3,5,5,2,5,3,1,5,5,5,5,3.88,Good,4,5,5,5,5,5,5,5,4,5,4,5,5,5,4.58,Very Good,0.7
632,SIN-ANN-0632,0.092696,0.218024,42.686259,9.685386,0.682144,0.105842,0.517849,0.633803,0.473833,626.92546,0.814744,0.427349,0.677577,0.347849,0.081661,31.47579,333.685819,16.175655,81.930591,7.284621,5,3,5,1,1,3,3,3,1,4,2,3,3,2,5,5,4,5,3.22,Average,5,4,4,5,4,4,4,4,4,3,4,4,4,5,4.15,Good,0.93
633,SIN-ANN-0633,0.433964,0.314227,60.305845,2.961841,0.873544,0.100087,0.361029,0.648017,0.410398,127.61317,0.732609,0.206957,0.944104,0.334655,0.452202,28.947242,30,6.814618,55.350557,9.116871,3,2,5,1,1,2,3,3,4,4,4,5,3,2,1,5,3,5,3.05,Average,3,4,4,5,4,4,4,4,5,5,4,4,5,4,4.24,Good,1.19
634,SIN-ANN-0634,0.124864,0.339859,62.537108,7.072397,0.907439,0.098429,0.584355,0.727704,0.469475,216.504568,0.900938,0.157412,0.923007,0.269083,0.167004,15.005124,304.756757,13.060178,66.461529,40.237631,5,2,5,1,2,3,4,3,3,5,4,5,3,1,5,5,4,5,3.54,Good,5,4,4,5,5,5,5,5,5,5,5,4,5,4,4.82,Very Good,1.28
635,SIN-ANN-0635,0.224669,0.146326,29.030533,6.633151,0.771596,0.13462,0.299119,0.730288,0.490375,620.093262,0.764843,0.351549,0.642057,0.34615,0.238771,21.452083,490.443329,15.369208,72.388995,9.430353,4,4,5,1,1,1,4,3,1,4,3,3,3,1,5,5,4,5,3.18,Average,4,5,4,5,3,3,4,4,3,3,4,4,4,4,3.75,Good,0.57
636,SIN-ANN-0636,0.131147,0.253984,53.624907,16.286178,0.616961,0.130442,0.430454,0.782741,0.458739,119.89979,0.527556,0.507444,0.81137,0.28464,0.155747,32.58263,81.987833,21.396315,70.088184,5.042898,5,3,4,2,1,2,4,3,4,2,2,4,3,2,2,5,4,5,3.2,Average,4,5,4,4,3,4,5,3,4,4,4,5,5,5,4.16,Good,0.96
637,SIN-ANN-0637,0.662707,0.363626,110.539023,10.551839,1.404243,0.154488,0.247508,0.349197,0.582801,1005.885686,0.5414,0.531152,0.374635,0.820651,0.649341,24.915868,627.611909,23.302865,59.682283,5.730119,2,2,5,1,1,1,1,2,1,2,1,1,1,1,5,5,3,5,2.19,Below Average,2,3,2,2,2,1,1,3,2,2,1,3,2,3,2.25,Below Average,0.06
638,SIN-ANN-0638,0.681922,0.599357,128.746093,15.2293,1.537271,0.177408,0.232253,0.369706,0.694321,1377.780735,0.669927,0.644411,0.295348,0.744461,0.670578,23.568474,621.166669,17.126441,88.496506,0.2,2,1,4,1,1,1,1,2,1,3,1,1,1,1,5,5,5,1,1.98,Below Average,1,1,1,1,1,2,1,3,1,1,1,2,1,1,1.48,Poor,-0.5
639,SIN-ANN-0639,0.248832,0.194182,19.337136,11.314869,0.996957,0.130952,0.381008,0.79815,0.721479,787.178925,0.599605,0.27317,0.724454,0.565862,0.270111,11,206.504475,20.261265,67.697598,61.425003,4,3,5,1,1,2,4,1,1,3,3,4,1,1,5,5,4,5,2.94,Average,4,4,4,2,2,4,5,3,4,3,2,3,4,2,3.42,Average,0.48
640,SIN-ANN-0640,0.508617,0.29533,150.161404,13.066554,0.953916,0.126844,0.232464,0.458651,0.63017,469.824742,0.501473,0.47314,0.461658,0.413687,0.47342,13.899989,237.562717,28.339948,84.280841,12.656173,2,3,4,1,1,1,2,2,2,2,2,2,2,1,5,5,4,5,2.47,Below Average,2,3,2,3,3,2,2,2,3,2,3,2,2,4,2.83,Average,0.36
641,SIN-ANN-0641,0.134663,0.286713,75.109899,2.083061,0.910555,0.0883,0.524772,0.684154,0.684683,263.24044,0.730358,0.257939,0.793192,0.419497,0.148076,17.456655,0.370107,6.002171,39.561979,5.867926,5,3,5,1,2,3,3,2,3,4,3,4,2,1,1,5,2,5,3.09,Average,5,4,3,5,5,5,4,4,5,4,3,4,5,4,4.34,Good,1.25
642,SIN-ANN-0642,0.488897,0.60834,87.970922,10.688082,1.099261,0.138752,0.464343,0.679475,0.727975,801.105411,0.230576,0.378692,0.461192,0.680514,0.497136,22.185321,802.959508,28.230898,53.375705,2.061732,3,1,5,1,1,3,3,1,1,1,3,2,1,1,5,5,3,3,2.36,Below Average,3,3,2,3,2,3,3,1,3,2,1,1,2,2,2.46,Below Average,0.1
643,SIN-ANN-0643,0.589308,0.553357,135.584851,9.003967,0.580629,0.126686,0.294621,0.443564,0.463066,790.117999,0.498552,0.588531,0.649775,0.440189,0.62757,17.031276,347.146531,34.076966,151.430078,0.2,2,1,5,2,1,1,2,3,1,2,1,3,2,1,5,5,5,1,2.36,Below Average,3,2,3,4,3,3,3,3,2,4,3,4,3,2,3.17,Average,0.81
644,SIN-ANN-0644,0,0.144631,82.46706,3.749215,0.231314,0.077636,0.449628,0.795039,0.351762,693.602233,0.741367,0.258845,0.793578,0.259251,0.02,23.414523,153.761955,19.816954,130.403478,25.787494,5,4,5,4,2,2,4,3,1,4,3,4,3,1,4,5,5,5,3.68,Good,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,Very Good,1.32
645,SIN-ANN-0645,0.816004,0.632297,137.633845,18.479795,1.52849,0.155843,0.196604,0.38537,0.574555,1492.233935,0.270677,0.753833,0.424104,0.739635,0.833966,13.962888,35.456985,9.917732,50.38415,3.41204,1,1,4,1,1,1,1,2,1,1,1,2,1,1,1,5,3,4,1.72,Poor,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1.2,Poor,-0.52
646,SIN-ANN-0646,0.493852,0.404997,52.588535,9.323148,1.260459,0.133872,0.239176,0.74139,0.296935,965.372125,0.478656,0.393107,0.513011,0.494643,0.436284,19.646117,374.703043,31.084763,87.191696,11.740347,3,2,5,1,1,1,4,4,1,2,2,2,2,1,5,5,5,5,2.75,Average,3,3,2,2,3,2,4,3,3,3,4,4,3,3,3.41,Average,0.66
647,SIN-ANN-0647,0.368127,0.419378,58.424858,8.519431,0.706021,0.119228,0.293016,0.600269,0.738278,1008.101373,0.409413,0.358847,0.79913,0.667534,0.342749,20.55482,331.084465,12.093636,178.856404,8.689741,3,2,5,1,1,1,3,1,1,2,3,4,1,1,5,5,5,5,2.65,Below Average,4,3,3,3,2,3,4,2,3,4,2,3,2,3,3.35,Average,0.7
648,SIN-ANN-0648,0.101379,0.404206,88.419059,8.763303,0.24219,0.058241,0.504644,0.716594,0.431956,162.311046,0.78134,0.199614,0.900653,0.167925,0.123506,29.497615,295.701378,15.787352,114.219096,1.730296,5,2,5,4,3,3,4,3,4,4,4,5,4,2,5,5,5,3,3.9,Good,5,4,5,4,5,5,5,5,5,5,5,4,5,5,4.5,Very Good,0.6
649,SIN-ANN-0649,0.482069,0,80.710717,8.652825,0.883144,0.108155,0.301799,0.821309,0.486465,695.510964,0.755802,0.347479,0.740205,0.165738,0.497518,16.366607,60.120465,14.798902,34.724958,11.80646,3,5,5,1,1,2,4,3,1,4,3,4,4,1,2,5,1,5,3.09,Average,4,5,3,4,3,3,5,4,4,4,5,5,4,5,4.4,Good,1.31
650,SIN-ANN-0650,0.319827,0.462708,63.938478,7.486289,0.525479,0.111962,0.313347,0.707575,0.631461,726.715622,0.579854,0.63882,0.530138,0.428198,0.370682,24.862157,690.682615,19.49693,152.93374,14.125652,4,1,5,2,1,2,4,2,1,3,1,2,2,1,5,5,5,5,2.79,Average,4,3,4,2,4,3,4,3,2,3,4,2,3,4,2.83,Average,0.04
651,SIN-ANN-0651,0.070358,0.288462,41.845926,7.301729,0.930178,0.079408,0.470463,0.774935,0.535019,619.183923,0.75155,0.31114,0.868619,0.41276,0.087945,29.341715,300.118806,28.655732,69.211489,26.202173,5,3,5,1,2,3,4,2,1,4,3,5,2,2,5,5,4,5,3.37,Average,5,4,4,5,5,4,5,5,4,5,4,5,4,4,4.5,Very Good,1.13
652,SIN-ANN-0652,0.7599,0.715965,165.559207,16.144681,1.302759,0.190241,0.222928,0.32689,0.594646,1450.432873,0.478359,0.722225,0.416825,0.513546,0.7918,14.904971,484.270631,24.433936,169.123885,14.363781,1,1,4,1,1,1,1,2,1,2,1,2,2,1,5,5,5,5,2.1,Below Average,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1.21,Poor,-0.89
653,SIN-ANN-0653,0.296585,0.41491,35.738744,8.545932,1.009633,0.079516,0.403922,0.632343,0.379991,280.428452,0.89194,0.406939,0.614231,0.340157,0.304305,11,361.502312,20.289654,78.505321,6.566737,4,2,5,1,2,2,3,3,3,5,2,3,3,1,5,5,4,5,3.15,Average,4,4,4,4,4,5,5,5,4,4,4,5,4,4,4.21,Good,1.06
654,SIN-ANN-0654,0.88926,0.727778,174.398336,14.847612,1.668988,0.187882,0.337213,0.332164,0.891078,1068.60483,0.328537,0.554044,0.316453,0.732069,0.823971,19.885636,809.73248,19.445444,96.135774,28.834071,1,1,4,1,1,2,1,1,1,1,1,1,1,1,5,5,5,5,1.95,Below Average,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1.32,Poor,-0.63
655,SIN-ANN-0655,0.352971,0.557585,69.675628,11.378543,1.168624,0.122746,0.416567,0.629343,0.546769,325.856727,0.451462,0.477861,0.538922,0.30846,0.372004,34.181293,475.204603,2,83.891149,0.327789,3,1,5,1,1,2,3,2,3,2,2,2,3,2,5,3,4,1,2.48,Below Average,3,3,3,3,3,3,3,2,2,3,3,3,3,4,2.81,Average,0.33
656,SIN-ANN-0656,0.607524,0.718648,154.324825,14.496743,1.2994,0.158019,0.276684,0.647102,0.5944,374.219054,0.378883,0.716634,0.375095,0.590223,0.60315,31.034691,51.793533,2,88.003711,25.454037,2,1,4,1,1,1,3,2,2,1,1,1,1,2,2,3,5,5,2.03,Below Average,3,1,1,2,3,2,3,1,1,1,3,3,3,3,1.69,Below Average,-0.34
657,SIN-ANN-0657,0.493916,0.455314,91.56959,9.153567,1.235118,0.110669,0.210156,0.437451,0.646963,1238.454934,0.613277,0.421848,0.40936,0.552841,0.507308,25.680289,85.908686,32.782817,73.575448,18.831448,3,1,5,1,1,1,2,2,1,3,2,2,1,2,2,5,4,5,2.35,Below Average,3,2,3,3,3,2,2,3,3,2,3,3,2,3,2.5,Average,0.15
658,SIN-ANN-0658,0.44873,0.261121,119.835683,7.602658,0.233927,0.130408,0.526574,0.732275,0.519293,472.948118,0.904341,0.242875,0.790461,0.080361,0.468404,10.394579,84.925156,11.949373,34.476241,5.857861,3,3,5,4,1,3,4,2,2,5,4,4,5,1,2,5,1,5,3.37,Average,4,4,5,5,4,5,5,4,5,4,5,5,5,4,4.5,Very Good,1.13
659,SIN-ANN-0659,0.759193,0.70387,121.393756,14.414276,1.379193,0.195062,0.137175,0.325277,0.766038,1255.34398,0.403767,0.595748,0.318883,0.530551,0.702479,34.133137,473.533233,12.446575,20,0.2,1,1,4,1,1,1,1,1,1,2,1,1,2,2,5,5,1,1,1.72,Poor,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,Poor,-0.72
660,SIN-ANN-0660,0.564085,0.63604,117.133355,16.968464,0.750109,0.135889,0.188919,0.369478,0.750903,1341.316549,0.654482,0.688157,0.559667,0.403284,0.609053,29.565207,30,30.102164,114.618475,0.2,2,1,4,1,1,1,1,1,1,3,1,3,2,2,1,5,5,1,1.96,Below Average,3,1,3,3,2,2,2,2,2,2,4,2,2,2,2.39,Below Average,0.43
661,SIN-ANN-0661,0.768682,0.583909,59.995401,1.07266,0.643603,0.181628,0.290902,0.644604,0.340389,242.45447,0.840999,0.592133,0.641811,0.707103,0.752091,28.025919,345.306696,17.26944,125.859395,33.206365,1,1,5,2,1,1,3,4,3,4,1,3,1,2,5,5,5,5,2.72,Average,2,3,3,3,2,2,3,4,3,3,2,5,3,3,2.6,Average,-0.12
662,SIN-ANN-0662,0.486074,0.677518,129.830658,16.724533,0.606054,0.151932,0.203079,0.588852,0.456752,888.709444,0.376792,0.737685,0.254134,0.560005,0.403734,20.162859,334.762946,19.09607,79.224835,6.596259,3,1,4,2,1,1,3,3,1,1,1,1,1,1,5,5,4,5,2.33,Below Average,3,1,4,1,2,1,3,1,2,1,2,3,2,3,2.22,Below Average,-0.11
663,SIN-ANN-0663,0.363301,0.431202,123.535593,9.806117,1.018273,0.161308,0.430039,0.657097,0.419811,618.424127,0.864061,0.393515,0.725276,0.259309,0.334311,36.515513,310.062143,14.580314,125.071501,0.2,3,2,5,1,1,2,3,3,1,5,2,4,3,3,5,5,5,1,2.92,Average,4,2,2,3,3,4,3,4,4,4,4,4,3,3,3.18,Average,0.26
664,SIN-ANN-0664,0.386816,0.409978,83.813586,11.2643,1.293674,0.170305,0.237496,0.454989,0.732248,795.26471,0.479569,0.598247,0.311957,0.525422,0.323363,29.018744,843.711067,48.898749,68.02465,16.867885,3,2,5,1,1,1,2,1,1,2,1,1,2,2,5,5,4,5,2.4,Below Average,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2.04,Below Average,-0.36
665,SIN-ANN-0665,0.666573,0.689905,61.402248,19.33504,1.585349,0.185706,0.234831,0.525892,0.776937,1005.709272,0.323683,0.723146,0.255919,0.884448,0.656145,23.089272,278.458005,17.809017,100.816604,19.819742,2,1,4,1,1,1,2,1,1,1,1,1,1,1,5,5,5,5,2.04,Below Average,1,2,1,1,1,2,3,1,1,1,1,2,2,1,1.38,Poor,-0.66
666,SIN-ANN-0666,0.717398,0.804878,77.60385,18.22583,1.163033,0.135187,0.223168,0.482088,0.777274,790.261269,0.471218,0.443266,0.441399,0.508872,0.722601,23.125085,419.863848,17.411845,111.928179,2.843702,1,1,4,1,1,1,2,1,1,2,2,2,2,1,5,5,5,4,2.11,Below Average,2,2,3,1,3,1,2,2,2,1,3,2,3,1,1.66,Below Average,-0.45
667,SIN-ANN-0667,0.55986,0.538257,109.374477,13.765539,1.466461,0.153841,0.516797,0.419676,0.699249,1285.25776,0.449615,0.713393,0.65692,0.593406,0.489251,27.982591,319.412579,37.137742,97.748784,8.247988,2,1,4,1,1,3,2,2,1,2,1,3,1,2,5,5,5,5,2.38,Below Average,3,2,1,1,2,3,2,2,2,3,3,2,2,2,2.3,Below Average,-0.08
668,SIN-ANN-0668,0.470496,0.398069,51.687723,12.607989,1.093281,0.144185,0.361148,0.560572,0.625408,736.436256,0.547937,0.408917,0.507269,0.430303,0.514507,12.963859,19.311626,8.192766,31.556435,0.071504,3,2,4,1,1,2,3,2,1,2,2,2,2,1,1,5,1,1,2.09,Below Average,3,3,3,2,3,5,3,3,4,3,3,2,3,4,3.03,Average,0.94
669,SIN-ANN-0669,0.963835,0.275643,96.450688,17.03144,1.555363,0.169514,0.215121,0.417793,0.788238,1142.608585,0.194453,0.56345,0.185434,0.744556,0.974516,15.282828,596.228811,16.891961,160.332331,18.291308,1,3,4,1,1,1,2,1,1,1,1,1,1,1,5,5,5,5,2.13,Below Average,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1.31,Poor,-0.82
670,SIN-ANN-0670,0.914859,0.629954,94.738464,12.48553,1.771539,0.139166,0.086661,0.306161,0.672281,1511.833537,0.524636,0.658787,0.373677,0.79605,0.960825,22.616047,279.841845,31.076338,77.646957,26.48277,1,1,4,1,1,1,1,2,1,2,1,1,1,1,5,5,4,5,1.96,Below Average,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,Poor,-0.96
671,SIN-ANN-0671,0.531302,0.383878,78.591486,4.546367,1.317277,0.172347,0.14541,0.41985,0.745263,921.268834,0.601893,0.730472,0.309494,0.547634,0.476414,23.097,30,25.934482,98.299193,37.671911,2,2,5,1,1,1,2,1,1,3,1,1,2,1,1,5,5,5,2.21,Below Average,2,2,2,3,2,1,2,2,1,1,2,2,3,2,1.56,Below Average,-0.65
672,SIN-ANN-0672,0.124698,0.232129,7.736349,8.541243,0.035233,0.106921,0.450708,0.86334,0.344722,499.861449,0.90125,0.374089,0.87436,0.186302,0.164062,19.412895,143.86921,34.000809,131.995191,0.2,5,3,5,5,1,3,5,4,2,5,3,5,4,1,4,5,5,1,3.82,Good,5,5,5,4,5,4,5,5,4,5,5,5,4,4,4.5,Very Good,0.68
673,SIN-ANN-0673,0.4573,0.675996,64.544112,12.581086,0.674856,0.12282,0.223295,0.495576,0.734595,1178.801185,0.431324,0.6148,0.538613,0.503662,0.539295,11.110364,98.341207,26.515558,51.598038,10.906941,3,1,4,1,1,1,2,1,1,2,1,2,2,1,3,5,3,5,2.12,Below Average,3,2,4,2,3,2,3,2,2,2,3,3,2,4,2.51,Average,0.39
674,SIN-ANN-0674,0.401913,0.596874,84.223328,9.28777,1.024758,0.152835,0.27817,0.574947,0.639478,706.933701,0.544781,0.493119,0.722842,0.170142,0.4043,26.782733,908.824251,20.699252,153.50994,4.0567,3,1,5,1,1,1,3,2,1,2,2,4,4,2,5,5,5,5,2.76,Average,4,2,3,3,3,3,3,3,3,3,5,3,4,2,3.25,Average,0.49
675,SIN-ANN-0675,0.672702,0.326945,46.12569,17.297444,0.743777,0.109507,0.259526,0.524078,0.385139,602.512597,0.716246,0.540848,0.631984,0.409217,0.657043,22.406588,415.634151,53.637563,34.671662,6.016712,2,2,4,1,1,1,2,3,1,4,1,3,2,1,5,5,1,5,2.37,Below Average,2,3,3,2,4,2,3,3,3,3,3,5,3,5,3.18,Average,0.81
676,SIN-ANN-0676,0.209065,0.589175,119.051645,7.889937,0.771919,0.167318,0.39736,0.649987,0.585109,833.923388,0.54348,0.450247,0.627402,0.555451,0.189229,17.140275,81.986741,14.356548,145.982888,17.632041,4,1,5,1,1,2,3,2,1,2,2,3,1,1,2,5,5,5,2.53,Below Average,4,2,3,4,2,3,4,3,2,3,2,4,4,3,2.61,Average,0.08
