child_id,spacing_std,baseline_std,local_baseline_drift,avg_slant,avg_size_variation,curve_smoothness,loop_roundness,stroke_continuity,stroke_thickness_consistency,density_distribution,contrast_score,blur_score,ink_density,text_visibility_score,word_detection_ratio,spacing_score,alignment_score,slant_score,size_score,curve_score,loop_score,continuity_score,thickness_score,density_score,contrast_quality_score,blur_quality_score,ink_density_score,text_visibility_quality_score,word_detection_score,overall_score,label,teacher_spacing_rating,teacher_alignment_rating,teacher_size_rating,teacher_slant_rating,teacher_curve_rating,teacher_loop_rating,teacher_stroke_continuity_rating,teacher_legibility_rating,teacher_overall_rating,teacher_overall_label,teacher_vs_system_score_difference
618,0.646231,0.44598,46.696142,4.386497,0.727907,0.113012,0.227343,0.538297,0.796931,295.617002,25.707636,245.71611,11.23307,70.220283,21.376,1.695571,1.571984,4.939524,1.005506,1.623093,1.379101,2.412659,1.033642,2.580066,1.399676,4.893972,4.981598,3.89202,5,2.719282,Average,3,2,2,4,1,1,2,3,3,Average,0.281
619,0.347816,0.411275,34.054355,5.56095,0.815144,0.128238,0.236585,0.560406,1.002558,506.882218,24.834035,187.950664,12.551134,66.498732,21.175,3.449226,1.578409,5,1.055368,1.643489,1.355396,2.505497,1.342041,2.945782,1.384758,3.809052,5,3.208125,4.987002,2.76109,Average,3,3,3,4,2,2,3,3,3,Average,0.239
620,0.212417,0.401691,47.467847,6.924588,1.261606,0.13257,0.239955,0.653019,0.784356,262.287916,28.909072,352.308118,14.860969,87.300564,13.309,3.64874,1.595108,4.989739,1.048838,1.041758,0.908034,3.176956,1.412728,2.506734,2.050969,5,5,4.613542,5,2.731172,Average,3,2,2,3,2,1,3,3,3,Average,0.269
621,0.181599,0.559305,32.952729,6.330703,0.69222,0.140458,0.321891,0.626964,0.490109,628.8694,23.921229,256.873733,17.069544,78.047939,13.134,4.202945,1.00071,5,1.472048,0.909403,1.570986,3.012721,2.476566,1.48954,1.463583,2.837171,5,3.924902,5,2.83297,Average,4,2,2,4,1,3,4,3,3,Average,0.167
622,0.489192,0.469531,54.045191,3.162968,1.189253,0.116913,0.327786,0.582611,0.621573,222.611756,24.290235,265.965419,11.046911,68.182969,29.74,2.733404,1.527049,4.965321,0.941413,1.539053,2.032394,2.967766,1.688583,2.985024,1.468621,4.49327,4.95557,3.254213,5,2.867834,Average,2,3,2,4,2,2,4,3,4,Good,1.132
623,0.462683,0.628801,79.685264,5.054327,0.704856,0.168831,0.368852,0.473552,0.654165,1473.842086,30.753047,542.49235,14.96363,90.205065,30.477,2.441181,1.067192,4.926779,0.989288,1.007184,2.041881,2.117166,1.452498,1.695341,2.035471,4.881722,5,5,4.979003,2.745466,Average,3,3,2,4,2,3,2,3,3,Average,0.255
624,0.008154,0.604278,50.675137,1.559625,0.648262,0.186029,0.444746,0.374659,0.504996,2532.863249,21.366033,750.419211,17.954495,80.879624,45.498,5,1.070633,5,1.495486,0.995046,2.467022,1.469539,2.465893,1.052738,1.435689,3.404741,4.96457,4.431933,4.937128,2.679852,Average,3,3,3,4,2,3,2,4,3,Average,0.32
625,0.617494,0.359505,25.105376,4.58294,0.86702,0.100499,0.183067,0.665512,1.024944,179.800638,21.304698,78.545357,13.879599,60.221285,12.36,2.144459,2.031975,4.980613,0.911681,1.544517,1.021435,3.400214,1.547627,3.682037,1.007375,3.021721,4.922583,3.18974,5,2.747372,Average,3,3,2,5,2,2,3,2,3,Average,0.253
626,0.215946,0.62258,70.678521,1.027097,1.067917,0.169563,0.437754,0.409264,0.692249,2306.147517,20.190066,294.810879,18.241868,83.343858,45.621,4.07696,1.042933,5,1.531179,1.043827,2.079304,1.520073,2.074555,0.821754,1.001686,3.430675,5,4.540685,4.958056,2.755115,Average,3,2,2,4,2,3,3,3,3,Average,0.245
627,0.273838,0.816723,171.049235,2.149174,0.944509,0.198875,0.473553,0.450205,0.59971,2126.777457,26.653338,1147.223489,15.160657,90.516664,48.905,3.790546,0.985781,5,1.042739,0.976825,2.555902,1.757625,1.998188,1.042839,1.591143,5,5,4.618323,5,2.670774,Average,3,2,2,3,2,3,3,3,3,Average,0.329
628,0.109962,0.611783,18.628756,7.088541,0.789041,0.146634,0.326001,0.793829,0.754156,91.124331,21.651508,246.478288,23.286517,100.315634,2.561,4.64185,1.058681,5,1.046035,0.944768,1.389622,3.68781,1.345458,4.635284,0.956828,4.429798,4.93023,4.597924,2.756907,2.606159,Average,3,2,2,3,2,2,4,3,3,Average,0.394
629,0,0.620876,7.847663,5.042979,0.979211,0.174681,0.28727,0.691673,0.724987,185.682733,25.522235,455.276955,23.945464,110.981418,2.127,5,0.983221,4.936968,0.95019,0.999817,0.976049,2.918963,1.440555,4.088605,1.466919,4.505315,4.976613,4.953818,2.982538,2.671245,Average,4,2,2,4,2,2,2,3,2,Below Average,-0.671
630,0.321912,0.889853,97.181333,1.643431,1.271503,0.132899,0.325676,0.551194,0.906648,814.640752,28.314173,336.006042,12.369517,79.348972,35.388,3.622737,1.042141,4.955774,0.969416,1.544729,1.316615,2.210517,0.945343,2.846092,1.669119,5,4.973529,4.439492,4.972564,2.738642,Average,3,2,2,4,2,3,3,4,3,Average,0.261
631,0.428684,0.539027,33.474214,5.208931,0.627995,0.144677,0.397101,0.524184,0.500465,769.600637,27.550429,266.989984,16.15473,89.984834,29.1,3.235164,0.966815,4.985413,1.408947,0.966057,1.989274,2.465507,2.375438,1.065108,2.056943,5,4.959938,4.589547,5,2.706043,Average,3,2,2,3,2,3,4,3,3,Average,0.294
632,0.311589,0.613474,34.252453,0.907309,0.751308,0.146934,0.366391,0.644135,0.761843,305.799943,29.789607,261.233159,20.920672,96.071276,14.15,3.360244,0.97212,4.983845,1.399388,0.989036,2.046018,3.018307,1.072576,1.98648,1.96087,4.162148,5,5,4.514811,2.872801,Average,3,2,2,4,2,3,3,4,3,Average,0.127
633,0.475123,0.526343,69.050041,2.455465,0.921499,0.171396,0.372141,0.389033,0.540771,1273.039378,28.365806,930.850096,17.553919,96.026842,46.7,2.86798,0.986474,4.927473,0.97511,1.029424,2.018432,1.498766,2.034963,2.085191,1.929832,5,5,5,4.993444,2.551163,Average,3,2,1,3,2,3,2,3,3,Average,0.449
634,0.585318,0.495644,31.083866,4.095135,0.990081,0.093978,0.238292,0.538556,0.586886,160.030112,30.832608,133.946024,23.949367,102.406525,12.044,1.912902,1.365925,5,1.672136,1.336946,1.000043,2.375493,2.228739,3.94091,1.980141,3.938183,5,4.180646,5,2.687363,Average,3,2,2,4,2,2,3,3,3,Average,0.313
635,0.41954,0.602173,74.637784,1.222693,0.856261,0.121201,0.320313,0.587976,0.85218,378.66205,26.077937,361.288369,16.275913,93.299741,26.36,2.648927,0.977685,5,1.024992,1.44495,1.614835,2.992889,1.008538,1.912415,1.623569,4.937948,5,4.575028,5,2.716364,Average,3,3,2,3,3,2,3,4,3,Average,0.284
636,0.146572,0.569738,10.580142,0.839319,0.751832,0.121343,0.27569,0.606105,0.878504,195.456498,22.109254,258.366241,19.471462,95.982242,8.953,4.227444,1.026943,5,1.017686,0.981404,1.392396,3.017894,1.100549,3.488072,0.962193,4.941513,5,4.278911,5,2.726221,Average,3,2,2,4,2,2,2,3,3,Average,0.274
637,0.00671,0.591065,16.905458,2.463182,0.766392,0.142655,0.249708,0.554662,0.824769,260.729637,24.715481,301.466946,13.877302,79.756363,13.837,5,1.004321,5,0.952253,1.047002,1.00706,2.606881,1.4311,2.627792,1.42784,5,5,4.045519,4.940109,2.796691,Average,3,2,2,4,2,2,2,3,3,Average,0.203
638,0.296161,0.547918,124.006809,4.069922,0.918361,0.144036,0.329719,0.467004,0.730677,506.973062,20.142756,281.704714,9.965533,65.746942,31.802,3.669625,0.932589,4.964323,1.53883,1.017079,1.461551,1.859097,1.453674,2.092619,1.015214,5,5,3.431571,5,2.701296,Average,3,2,2,4,2,2,3,3,3,Average,0.299
639,0.521091,0.619849,89.414052,2.645335,1.164456,0.15302,0.404294,0.481337,0.754045,1128.755419,25.484072,427.441945,16.889105,93.140509,44.935,2.363993,1.037387,4.981275,1.019551,1.06918,2.084964,2.008565,1.534285,1.478034,1.489588,4.957479,5,5,4.940187,2.724677,Average,2,2,2,3,2,3,3,3,3,Average,0.275
640,0.358429,0.451005,138.10539,0.684047,0.479747,0.088163,0.145712,0.388494,0.678501,418.641461,21.450577,260.429943,13.50977,73.644473,14.925,3.312144,1.369486,5,2.568315,1.975944,0.979663,1.450396,1.830151,1.697041,1.453838,4.330325,4.956095,3.244687,4.966396,2.744445,Average,3,3,3,3,3,2,3,3,3,Average,0.256
641,0.574762,0.491264,24.368684,3.528609,0.981078,0.156387,0.238377,0.567889,0.734993,346.641557,25.901161,294.25679,17.272492,89.603515,40.659,2.065773,1.472039,4.953532,1.022978,1.02746,0.998103,2.481857,2.345308,2.933487,1.565991,5,4.972626,5,4.983749,2.714517,Average,2,3,3,3,2,2,2,4,2,Below Average,-0.715
642,0.180645,0.522865,38.461264,3.320851,0.921618,0.132038,0.336604,0.504438,0.87386,343.163292,22.352642,145.395669,16.618155,76.774229,14.435,3.901059,1.467132,5,0.970827,1.01287,2.036075,1.982858,1.629863,2.418998,1.050783,3.422483,5,3.949528,5,2.77253,Average,3,2,3,4,3,3,2,3,3,Average,0.227
643,0.3612,0.428738,30.603523,4.266123,0.944944,0.109398,0.256401,0.606222,0.811349,351.744167,17.444313,97.803191,12.976215,59.362536,13.684,3.043669,1.645267,4.904947,1.43529,0.980667,1.416615,2.734252,1.437043,3.687043,0.998731,2.828716,5,2.711177,5,2.871365,Average,3,3,2,4,2,2,3,3,3,Average,0.129
644,0.355298,0.45207,41.916543,1.63948,0.88277,0.124387,0.317915,0.589788,0.728775,202.413706,23.697541,295.884808,17.956611,93.364911,11.122,3.017566,1.56283,4.949844,1.054027,0.969445,1.990114,2.450258,1.553147,3.535582,1.108349,5,5,4.480295,5,2.781706,Average,3,1,3,4,2,2,3,3,3,Average,0.218
645,0.258936,0.547285,74.932952,3.27113,0.660258,0.169614,0.387432,0.397487,0.502513,1388.536138,28.431124,859.98657,22.711088,105.782048,48.901,3.676695,1.020241,4.956741,1.437704,1.032653,2.127871,1.372631,2.348252,2.114593,2.045529,4.604444,4.925454,4.976174,4.968408,2.771279,Average,3,2,3,3,2,3,3,4,3,Average,0.229
646,0.002452,0.813639,134.991109,0.6566,0.856711,0.189637,0.42304,0.413833,0.598959,2515.21344,30.373754,877.777434,16.315511,93.279213,33.901,4.912642,0.978394,4.91776,0.978837,0.968356,1.967332,1.399696,2.099307,1.050828,2.013139,4.938942,5,4.928873,5,2.794708,Average,4,2,2,4,2,2,3,4,2,Below Average,-0.795
647,0,0.624981,43.714346,4.841023,0.731037,0.148777,0.223843,0.519159,0.700692,230.001257,24.474346,335.095755,12.577098,75.889735,10.096,4.987849,1.026479,5,1.557672,1.037775,1.002515,1.958087,1.515075,3.621121,1.46853,5,4.8954,4.011658,3.933634,2.619776,Average,4,2,3,4,3,2,2,4,3,Average,0.38
648,0.465216,0.599434,13.661292,2.164976,0.824829,0.146195,0.325037,0.431473,0.505416,1550.169092,21.168776,269.161276,20.468763,90.077758,14.648,3.11719,1.011791,4.956183,1.575633,0.936272,1.563197,1.961267,2.514906,2.057156,1.453982,3.433771,4.981941,4.586026,5,2.789218,Average,3,3,2,4,2,3,3,3,3,Average,0.211
649,0.147324,0.718215,111.603084,7.28063,0.830863,0.174466,0.419907,0.587051,0.618422,1054.549149,26.399697,698.09557,15.075547,90.514893,10.19,4.434223,0.973643,4.98952,0.992361,1.027648,2.488555,2.485257,1.962041,2.57551,1.510251,5,4.996546,4.449738,4.549494,2.846256,Average,3,1,3,3,2,3,3,3,3,Average,0.154
650,0.216497,0.645391,112.999079,1.772764,0.78014,0.176529,0.395912,0.449683,0.571592,1968.657413,29.252188,637.606203,15.393805,89.73627,36.686,4.053707,1.103607,5,1.054767,0.943994,2.033956,1.912746,2.017307,0.846711,2.09737,4.942217,5,4.593456,5,2.759454,Average,4,2,2,4,2,3,2,4,3,Average,0.241
651,0,0.60838,7.952152,4.800735,0.958761,0.173401,0.29326,0.691752,0.702644,197.896101,25.506252,468.318408,23.644574,108.496468,2.874,4.931029,1.040693,4.990252,0.975591,1.067209,0.99569,2.869359,1.590218,3.786139,1.593507,4.612496,5,5,3.617221,2.83775,Average,4,2,2,4,1,3,2,4,3,Average,0.162
652,0.009766,0.572416,17.254202,4.360003,0.969674,0.195553,0.325911,0.525411,0.593802,563.758898,30.447562,570.782828,18.07857,100.627171,13.254,4.987319,0.982229,5,1.011961,1.01341,1.322063,1.987945,1.948664,2.146038,1.952182,4.972754,5,4.965247,4.434451,2.71098,Average,4,2,2,3,2,3,2,3,3,Average,0.289
653,0,0.494731,153.976009,1.63404,0.525427,0.106291,0.168194,0.378595,0.748348,510.104209,21.222063,273.726362,6.991169,52.729275,14.573,4.980085,1.005086,4.994398,2.301584,1.656454,1.013776,1.288161,1.350207,1.396427,1.373228,4.47158,4.989151,2.708607,5,2.702283,Average,3,2,3,4,2,2,3,3,3,Average,0.298
654,0,0.646825,92.283096,4.888824,0.773817,0.175399,0.412643,0.45317,0.535179,1735.893702,29.630041,518.468139,17.65715,101.357784,31.613,5,1.030044,5,0.998786,0.978329,2.091598,1.709216,2.114421,1.004649,2.070257,5,4.984203,5,5,2.786724,Average,3,2,2,3,2,3,2,4,2,Below Average,-0.787
655,0.188676,0.578702,17.658433,1.662837,0.750081,0.118104,0.274442,0.584961,0.80626,392.718697,22.76996,263.214348,15.165201,79.928109,19.521,4.040142,0.970009,5,0.960947,1.003217,1.454037,2.95868,1.37036,2.222029,1.37588,5,5,3.922981,5,2.841184,Average,3,2,2,4,2,3,3,3,2,Below Average,-0.841
656,0,0.524259,0.308765,4.192506,0.083904,0.14432,0.171626,0.561591,0.337113,74.212485,17.83753,257.556238,14.232423,66.918278,0.979,5,1.600103,5,4.618413,1.555094,1.44024,2.440127,3.69356,4.601594,0.980545,3.241867,4.976355,3.365345,1.657298,3.293001,Above Average,4,3,3,4,3,3,3,3,3,Average,-0.293
657,0.003354,0.726711,34.130846,0.926833,0.864465,0.15889,0.359155,0.464239,0.534638,818.001571,26.17518,331.03256,20.603167,102.136661,23.822,5,1.966109,5,1.444808,0.973305,1.995846,2.028488,2.032238,0.989037,1.582552,5,4.955034,5,4.959964,3.261805,Above Average,4,3,3,5,3,3,3,4,3,Average,-0.262
658,0.006272,0.426155,15.993518,4.411767,0.842032,0.106005,0.302309,0.61637,0.724113,219.279274,22.482682,292.893347,16.111862,87.063599,4.294,5,1.589141,5,1.055951,1.552957,1.395071,3.042551,1.55218,3.901987,1.095102,5,4.999605,4.452489,5,3.301466,Above Average,4,3,4,4,3,2,3,4,3,Average,-0.301
659,0.070666,0.599114,4.148436,5.936024,0.882319,0.135543,0.22921,0.682241,0.405581,199.659645,21.98499,199.103721,31.553019,123.479444,5.845,4.951741,0.969356,4.95089,1.378459,0.965527,0.984847,3.415815,3.058742,3.595809,0.967964,5,4.970712,4.542155,4.327187,3.248197,Above Average,4,2,3,4,3,2,3,3,3,Average,-0.248
660,0.008478,0.834904,5.437927,8.571588,0.406377,0.138719,0.286902,0.678416,0.32044,108.837574,25.838802,580.748205,13.196769,76.394765,1.27,5,1.037719,4.536746,2.659716,0.996869,1.622809,2.939213,3.558734,4.548873,1.423859,4.978873,4.999893,3.962341,2.108033,3.249393,Above Average,3,2,4,4,2,2,3,3,3,Average,-0.249
661,0.005676,0.593418,40.554392,3.260483,0.687903,0.159225,0.308937,0.515517,0.713483,217.312276,26.726153,270.840167,11.524304,71.882805,5.449,5,0.946184,5,1.7008,1.051708,1.593513,2.385488,1.565108,3.427103,1.962697,5,5,3.817691,4.935855,3.268905,Above Average,4,2,3,4,3,4,3,4,3,Average,-0.269
662,0.007886,0.447709,14.540428,4.566729,0.876064,0.098865,0.301333,0.596016,0.705401,198.779124,22.304547,300.591254,17.107259,90.802603,4.559,5,1.519995,5,1.015351,1.548633,1.427188,3.024465,1.452923,3.880574,0.979676,4.886285,5,4.418133,5,3.335266,Above Average,4,2,3,4,4,2,3,4,4,Good,0.665
663,0.113286,0.403864,37.953834,0.458163,0.338856,0.083234,0.223691,0.570581,0.356109,116.172896,18.957697,207.082542,11.442655,61.658307,5.598,4.494656,2.069713,4.982948,3.063195,1.937747,1.450555,2.496386,3.556817,4.505604,0.930054,3.516738,4.95993,2.90741,3.555074,3.119626,Above Average,3,3,4,5,3,3,3,5,3,Average,-0.12
664,0.006364,0.71015,7.512213,5.723858,0.577151,0.150556,0.304752,0.674804,0.528998,419.641897,25.058922,337.872379,33.751595,138.415542,6.315,5,1.012153,4.981318,2.027652,0.939984,1.423317,3.417501,2.536063,2.819428,1.388451,4.977512,5,4.937429,4.260482,3.235492,Above Average,4,3,4,4,2,3,3,4,3,Average,-0.235
665,0.001105,0.834384,18.065235,3.394291,0.345316,0.184186,0.363925,0.61132,0.498442,279.733021,20.809009,252.359553,17.334393,78.018872,7.741,4.951316,1.053676,4.999477,3.260456,0.977051,1.881392,3.332327,2.726265,3.102216,0.935339,3.059383,5,3.754634,3.682805,3.328317,Above Average,3,3,3,4,2,4,4,4,3,Average,-0.328
666,0,0.460844,19.621675,0.48182,0.903295,0.139423,0.299696,0.520141,0.575295,755.722184,25.920199,347.670966,15.550331,85.042074,12.018,5,1.5421,5,1.348449,1.558945,1.393041,2.596356,2.003104,1.919987,1.431184,5,4.97439,4.20242,4.864657,3.259871,Above Average,4,4,3,4,2,3,4,5,3,Average,-0.26
667,0,0.422217,47.332109,2.672464,0.774017,0.176625,0.404851,0.479755,0.528214,1541.548853,25.397224,505.542886,12.460563,77.613661,51.165,5,2.14172,5,1.882092,0.940996,2.612635,1.912177,2.490648,2.298878,1.563248,4.959768,4.978037,4.150519,4.075113,3.218825,Above Average,4,2,3,4,3,3,3,4,3,Average,-0.219
668,0,0.636271,23.192221,3.118629,0.684543,0.14445,0.246081,0.641018,0.432354,178.762113,23.70135,225.539298,30.886977,126.570492,5.081,5,1.051566,4.953806,1.670166,1.046813,1.024168,2.960464,3.123745,3.722183,1.407421,5,5,4.60606,4.553629,3.338631,Above Average,4,2,2,4,3,2,3,3,3,Average,-0.339
669,0.010067,0.702628,54.362736,2.614762,0.721117,0.096144,0.329667,0.605942,0.519986,252.057984,42.608729,426.118968,23.820953,121.183274,12.523,5,0.961607,5,1.415238,1.570195,1.432848,3.003267,2.591909,3.006994,3.339004,4.861921,4.991145,4.985569,5,3.316767,Above Average,4,3,3,4,3,3,3,4,3,Average,-0.317
670,0,0.603961,53.566498,3.708958,0.784097,0.155518,0.371668,0.68686,0.659701,431.551985,25.82826,431.103978,15.204673,88.075937,8.258,4.928143,1.55842,4.983685,1.428879,0.957241,1.918709,3.467246,2.01374,2.674902,2.041716,4.991624,5,4.494081,4.941273,3.077598,Above Average,4,2,3,4,3,3,3,4,3,Average,-0.078
671,0,0.294998,36.321741,0.574224,0.53414,0.147436,0.24986,0.437039,0.405981,1278.176575,20.53586,392.370479,12.736747,65.762364,42.435,5,2.476889,5,3.128112,1.547777,1.894082,1.504373,3.638711,2.959295,1.43868,3.404121,4.999029,3.396792,3.324759,3.182791,Above Average,4,3,3,4,3,3,2,3,3,Average,-0.183
672,0,0.481536,34.999203,5.7531,0.901864,0.125668,0.302753,0.692834,0.506355,305.594041,41.00733,178.294609,14.50674,77.522764,8.413,4.959829,1.027211,5,1.607216,1.048809,1.591751,3.605598,2.730485,3.026028,2.826278,3.336742,5,3.839051,4.950432,3.248475,Above Average,4,4,3,4,3,3,4,4,3,Average,-0.248
673,0.092177,0.848665,38.937713,1.191864,0.652368,0.124929,0.359478,0.528201,0.561415,413.775626,27.256889,390.374511,17.16288,97.036202,13.431,4.691511,1.358374,4.982163,1.623071,1.372054,1.957323,2.433704,1.880999,2.280115,1.586946,5,5,4.590404,5,3.164232,Above Average,3,3,3,4,2,3,3,4,3,Average,-0.164
674,0,0.905771,19.115933,8.478877,0.720784,0.116187,0.25271,0.636038,0.376601,150.282589,43.261821,820.814929,23.003305,121.461114,4.399,5,0.985546,4.448426,1.555407,1.513191,0.994173,3.07466,3.578276,4.083948,3.402163,4.995539,4.957096,4.98932,2.895216,3.142269,Above Average,4,2,2,3,3,3,3,4,3,Average,-0.142
675,0.001073,0.655671,12.522433,3.878806,0.407565,0.127838,0.327823,0.609732,0.47184,200.819861,23.325477,195.94519,11.051101,62.717875,4.754,5,0.967282,5,2.629751,1.124078,1.996341,2.594615,2.599771,3.623264,1.293012,4.544363,4.96064,3.389553,3.622021,3.330731,Above Average,5,3,3,4,3,3,3,3,3,Average,-0.331
676,0,0.732103,29.528648,0.961422,0.981631,0.106566,0.234253,0.612908,0.637881,255.622715,31.29355,223.233307,33.855537,139.918311,4.661,5,0.963654,4.999905,1.341268,1.410481,1.00859,3.026257,2.014338,3.081723,1.988298,3.897545,4.993916,5,4.624946,3.091668,Above Average,4,2,2,4,3,3,3,4,3,Average,-0.092
677,0,0.886734,85.349883,1.372203,1.20637,0.124811,0.270571,0.553008,0.500601,434.395757,28.590756,373.726404,15.157512,89.393089,12.97,4.973872,0.949721,4.980672,1.600846,1.460874,1.553081,2.500543,2.377994,2.00203,1.862846,5,4.924716,4.674054,4.94324,3.271174,Above Average,5,2,3,4,3,3,3,4,3,Average,-0.271
678,0,0.405272,76.619819,0.649205,1.033479,0.103443,0.292665,0.58862,0.88965,187.94715,24.226205,344.454143,10.473044,74.113018,7.291,4.993903,1.955799,5,0.948642,1.413303,1.549029,3.023198,1.454514,3.513478,1.626971,4.984951,4.999683,4.036831,4.98541,3.25237,Above Average,3,3,2,4,3,3,3,4,3,Average,-0.252
679,0.008904,0.334065,8.417886,10.742234,0.776067,0.073041,0.239702,0.802805,0.479473,47.222187,28.434373,90.015311,11.65693,59.709222,2.846,5,2.447469,4.555649,1.545702,2.516912,1.469099,4.086785,2.468956,5,2.000819,2.402683,4.990429,2.985998,3.10032,3.159207,Above Average,4,3,3,4,3,2,4,4,3,Average,-0.159
680,0.038856,0.661568,21.617701,4.869022,0.608776,0.141202,0.323136,0.666873,0.550317,536.526991,23.527783,472.604482,15.433391,89.659946,9.57,5,1.082305,4.970779,1.495792,1.418838,1.495901,3.526586,2.493848,1.984552,1.542375,4.883498,4.944016,4.517983,4.89375,3.284625,Above Average,4,2,3,3,3,3,4,3,4,Good,0.715
681,0.000875,0.428696,61.705284,0.830372,1.174032,0.130219,0.345023,0.603243,0.503994,235.366228,26.400578,382.212841,11.005522,77.115547,11.259,5,1.978418,4.910381,1.033603,0.973592,2.006105,3.098254,2.626694,3.355156,1.979318,5,5,4.011476,5,3.071137,Above Average,5,3,2,4,3,4,4,3,3,Average,-0.071
682,0.024598,0.746729,13.160229,1.413935,0.532474,0.15008,0.33248,0.614826,0.471711,197.386472,19.718568,356.244614,15.167231,84.744934,4.99,5,1.018447,4.961271,2.014239,1.503193,1.451197,3.020355,2.52075,3.435839,0.872744,4.963946,5,4.457598,2.8301,3.268836,Above Average,4,3,4,3,2,3,4,3,3,Average,-0.269
683,0,1.025223,3.685507,0.890158,0.403647,0.135407,0.291156,0.596569,0.555684,244.058457,36.698685,451.579776,30.782361,130.995281,1.827,5,1.044264,5,2.786859,1.462376,1.438009,3.016255,1.968771,2.885821,2.496493,3.968891,5,5,2.806391,3.262629,Above Average,4,3,4,4,3,2,3,3,3,Average,-0.263
684,0,0.511361,18.984526,0.490748,0.550353,0.120295,0.355617,0.539422,0.425357,230.923812,26.081035,208.249333,8.153561,57.648944,4.666,4.99576,1.014369,4.978752,1.955989,1.539888,2.068059,2.683761,2.526821,3.454357,1.485358,5,5,2.990734,4.9569,3.260957,Above Average,4,3,2,4,3,3,4,3,3,Average,-0.261
685,0.001576,0.684453,27.972555,3.287661,0.488637,0.138548,0.356993,0.58255,0.423982,275.455032,25.685239,309.975107,13.605289,74.614977,7.587,5,1.002514,5,2.356401,0.994887,2.009289,2.9425,2.939183,2.576026,1.570588,3.991809,4.991553,3.606966,4.878667,3.28067,Above Average,4,2,4,4,1,3,3,4,3,Average,-0.281
686,0,0.390309,25.89927,0.416959,0.708908,0.12432,0.202778,0.542178,0.302479,165.081761,20.621448,241.15957,10.281529,60.668073,8.35,4.975192,1.978455,5,2.817827,1.393243,1.603901,2.558894,3.886014,4.047387,1.568727,3.639978,4.925201,2.988092,3.511405,3.21516,Above Average,4,4,4,4,3,3,3,4,3,Average,-0.215
687,0.001892,0.499206,134.525923,1.519208,1.643821,0.093154,0.232814,0.613723,0.699908,255.177396,25.922996,327.806638,9.56647,70.905343,8.459,5,1.336336,4.972177,0.860038,1.958419,0.930283,3.001566,2.188296,2.989436,1.574061,4.980129,5,3.984094,4.941336,3.219354,Above Average,4,2,3,4,3,3,3,4,4,Good,0.781
688,0.092829,0.545971,41.024815,1.732908,0.612403,0.111851,0.347848,0.55232,0.637151,250.802827,25.086985,246.840462,14.847435,77.111218,10.476,4.532717,1.411695,5,1.457767,1.369614,1.983046,2.385003,1.960629,3.431068,1.555126,4.243708,5,4.08802,4.956288,3.318798,Above Average,4,4,2,4,2,3,4,3,3,Average,-0.319
